 1.380	 5.500
 1.390	 5.500
 1.400	 5.500
 1.410	 5.500
 1.420	 5.500
 1.430	 5.500
 1.440	 5.500
 1.450	 5.500
 1.460	 5.500
 1.470	 5.500
 1.480	 5.500
 1.490	 5.500
 1.500	 5.500
 1.510	 5.500
 1.520	 5.500
 1.530	 5.500
 1.540	 5.500
 1.550	 5.500
 1.560	 5.500
 1.570	 5.500
 1.580	 5.500
 1.590	 5.500
 1.600	 5.500
 1.610	 5.500
 1.620	 5.500
 1.630	 5.500
 1.640	 5.500
 1.650	 5.500
 1.660	 5.500
 1.670	 5.500
 1.680	 5.500
 1.690	 5.500
 1.700	 5.500
 1.710	 5.500
 1.720	 5.500
 1.730	 5.500
 1.740	 5.500
 1.750	 5.500
 1.760	 5.500
 1.770	 5.500
 1.780	 5.500
 1.790	 5.500
 1.800	 5.500
 1.810	 5.500
 1.820	 5.500
 1.830	 5.500
 1.840	 5.500
 1.850	 5.500
 1.860	 5.500
 1.870	 5.500
 1.880	 5.500
 1.890	 5.500
 1.900	 5.500
 1.910	 5.500
 1.920	 5.500
 1.930	 5.500
 1.940	 5.500
 1.950	 5.500
 1.960	 5.500
 1.970	 5.500
 1.980	 5.500
 1.990	 5.500
 2.000	 5.000
 2.010	 5.000
 2.020	 5.000
 2.030	 5.000
 2.040	 5.000
 2.050	 5.000
 2.060	 5.000
 2.070	 5.000
 2.080	 5.000
 2.090	 5.000
 2.100	 5.000
 2.110	 5.000
 2.120	 5.000
 2.130	 5.000
 2.140	 5.000
 2.150	 5.000
 2.160	 5.000
 2.170	 5.000
 2.180	 5.000
 2.190	 5.000
 2.200	 5.000
 2.210	 5.000
 2.220	 5.000
 2.230	 5.000
 2.240	 5.000
 2.250	 5.000
 2.260	 5.000
 2.270	 5.000
 2.280	 5.000
 2.290	 5.000
 2.300	 5.000
 2.310	 5.000
 2.320	 5.000
 2.330	 5.000
 2.340	 5.000
 2.350	 5.000
 2.360	 5.000
 2.370	 5.000
 2.380	 5.000
 2.390	 5.000
 2.400	 5.000
 2.410	 5.000
 2.420	 5.000
 2.430	 5.000
 2.440	 5.000
 2.450	 5.000
 2.460	 5.000
 2.470	 5.000
 2.480	 5.000
 2.490	 5.000
 2.500	 5.000
 2.510	 5.000
 2.520	 5.000
 2.530	 5.000
 2.540	 5.000
 2.550	 5.000
 2.560	 5.000
 2.570	 5.000
 2.580	 5.000
 2.590	 5.000
 2.600	 5.000
 2.610	 5.000
 2.620	 5.000
 2.630	 5.000
 2.640	 5.000
 2.650	 5.000
 2.660	 5.000
 2.670	 5.000
 2.680	 5.000
 2.690	 5.000
 2.700	 5.000
 2.710	 5.000
 2.720	 5.000
 2.730	 5.000
 2.740	 5.000
 2.750	 5.000
 2.760	 5.000
 2.770	 5.000
 2.780	 5.000
 2.790	 5.000
 2.800	 5.000
 2.810	 5.000
 2.820	 5.000
 2.830	 5.000
 2.840	 5.000
 2.850	 5.000
 2.860	 5.000
 2.870	 5.000
 2.880	 5.000
 2.890	 5.000
 2.900	 5.000
 2.910	 5.000
 2.920	 5.000
 2.930	 5.000
 2.940	 5.000
 2.950	 5.000
 2.960	 5.000
 2.970	 5.000
 2.980	 5.000
 2.990	 5.000
 3.000	 5.000
 3.010	 4.500
 3.020	 4.500
 3.030	 4.500
 3.040	 4.500
 3.050	 4.500
 3.060	 4.500
 3.070	 4.500
 3.080	 4.500
 3.090	 4.500
 3.100	 4.500
 3.110	 4.500
 3.120	 4.500
 3.130	 4.500
 3.140	 4.500
 3.150	 4.500
 3.160	 4.500
 3.170	 4.500
 3.180	 4.500
 3.190	 4.500
 3.200	 4.500
 3.210	 4.500
 3.220	 4.500
 3.230	 4.500
 3.240	 4.500
 3.250	 4.500
 3.260	 4.500
 3.270	 4.500
 3.280	 4.500
 3.290	 4.500
 3.300	 4.500
 3.310	 4.500
 3.320	 4.500
 3.330	 4.500
 3.340	 4.500
 3.350	 4.500
 3.360	 4.500
 3.370	 4.500
 3.380	 4.500
 3.390	 4.500
 3.400	 4.500
 3.410	 4.500
 3.420	 4.500
 3.430	 4.500
 3.440	 4.500
 3.450	 4.500
 3.460	 4.500
 3.470	 4.500
 3.480	 4.500
 3.490	 4.500
 3.500	 4.500
 3.510	 4.500
 3.520	 4.500
 3.530	 4.500
 3.540	 4.500
 3.550	 4.500
 3.560	 4.500
 3.570	 4.500
 3.580	 4.500
 3.590	 4.500
 3.600	 4.500
 3.610	 4.500
 3.620	 4.500
 3.630	 4.500
 3.640	 4.500
 3.650	 4.500
 3.660	 4.500
 3.670	 4.500
 3.680	 4.500
 3.690	 4.500
 3.700	 4.500
 3.710	 4.500
 3.720	 4.500
 3.730	 4.500
 3.740	 4.500
 3.750	 4.500
 3.760	 4.500
 3.770	 4.500
 3.780	 4.500
 3.790	 4.500
 3.800	 4.500
 3.810	 4.500
 3.820	 4.500
 3.830	 4.500
 3.840	 4.500
 3.850	 4.500
 3.860	 4.500
 3.870	 4.500
 3.880	 4.500
 3.890	 4.500
 3.900	 4.500
 3.910	 4.500
 3.920	 4.500
 3.930	 4.500
 3.940	 4.500
 3.950	 4.500
 3.960	 4.500
 3.970	 4.500
 3.980	 4.500
 3.990	 4.500
 4.000	 4.500
 4.010	 4.000
 4.020	 4.000
 4.030	 4.000
 4.040	 4.000
 4.050	 4.000
 4.060	 4.000
 4.070	 4.000
 4.080	 4.000
 4.090	 4.000
 4.100	 4.000
 4.110	 4.000
 4.120	 4.000
 4.130	 4.000
 4.140	 4.000
 4.150	 4.000
 4.160	 4.000
 4.170	 4.000
 4.180	 4.000
 4.190	 4.000
 4.200	 4.000
 4.210	 4.000
 4.220	 4.000
 4.230	 4.000
 4.240	 4.000
 4.250	 4.000
 4.260	 4.000
 4.270	 4.000
 4.280	 4.000
 4.290	 4.000
 4.300	 4.000
 4.310	 4.000
 4.320	 4.000
 4.330	 4.000
 4.340	 4.000
 4.350	 4.000
 4.360	 4.000
 4.370	 4.000
 4.380	 4.000
 4.390	 4.000
 4.400	 4.000
 4.410	 4.000
 4.420	 4.000
 4.430	 4.000
 4.440	 4.000
 4.450	 4.000
 4.460	 4.000
 4.470	 4.000
 4.480	 4.000
 4.490	 4.000
 4.500	 4.000
 4.510	 4.000
 4.520	 4.000
 4.530	 4.000
 4.540	 4.000
 4.550	 4.000
 4.560	 4.000
 4.570	 4.000
 4.580	 4.000
 4.590	 4.000
 4.600	 4.000
 4.610	 4.000
 4.620	 4.000
 4.630	 4.000
 4.640	 4.000
 4.650	 4.000
 4.660	 4.000
 4.670	 4.000
 4.680	 4.000
 4.690	 4.000
 4.700	 4.000
 4.710	 4.000
 4.720	 4.000
 4.730	 4.000
 4.740	 4.000
 4.750	 4.000
 4.760	 4.000
 4.770	 4.000
 4.780	 4.000
 4.790	 4.000
 4.800	 4.000
 4.810	 4.000
 4.820	 4.000
 4.830	 4.000
 4.840	 4.000
 4.850	 4.000
 4.860	 4.000
 4.870	 4.000
 4.880	 4.000
 4.890	 4.000
 4.900	 4.000
 4.910	 4.000
 4.920	 4.000
 4.930	 4.000
 4.940	 4.000
 4.950	 4.000
 4.960	 4.000
 4.970	 4.000
 4.980	 4.000
 4.990	 4.000
 5.000	 4.000
 5.010	 3.500
 5.020	 3.500
 5.030	 3.500
 5.040	 3.500
 5.050	 3.500
 5.060	 3.500
 5.070	 3.500
 5.080	 3.500
 5.090	 3.500
 5.100	 3.500
 5.110	 3.500
 5.120	 3.500
 5.130	 3.500
 5.140	 3.500
 5.150	 3.500
 5.160	 3.500
 5.170	 3.500
 5.180	 3.500
 5.190	 3.500
 5.200	 3.500
 5.210	 3.500
 5.220	 3.500
 5.230	 3.500
 5.240	 3.500
 5.250	 3.500
 5.260	 3.500
 5.270	 3.500
 5.280	 3.500
 5.290	 3.500
 5.300	 3.500
 5.310	 3.500
 5.320	 3.500
 5.330	 3.500
 5.340	 3.500
 5.350	 3.500
 5.360	 3.500
 5.370	 3.500
 5.380	 3.500
 5.390	 3.500
 5.400	 3.500
 5.410	 3.500
 5.420	 3.500
 5.430	 3.500
 5.440	 3.500
 5.450	 3.500
 5.460	 3.500
 5.470	 3.500
 5.480	 3.500
 5.490	 3.500
 5.500	 3.500
 5.510	 3.500
 5.520	 3.500
 5.530	 3.500
 5.540	 3.500
 5.550	 3.500
 5.560	 3.500
 5.570	 3.500
 5.580	 3.500
 5.590	 3.500
 5.600	 3.500
 5.610	 3.500
 5.620	 3.500
 5.630	 3.500
 5.640	 3.500
 5.650	 3.500
 5.660	 3.500
 5.670	 3.500
 5.680	 3.500
 5.690	 3.500
 5.700	 3.500
 5.710	 3.500
 5.720	 3.500
 5.730	 3.500
 5.740	 3.500
 5.750	 3.500
 5.760	 3.500
 5.770	 3.500
 5.780	 3.500
 5.790	 3.500
 5.800	 3.500
 5.810	 3.500
 5.820	 3.500
 5.830	 3.500
 5.840	 3.500
 5.850	 3.500
 5.860	 3.500
 5.870	 3.500
 5.880	 3.500
 5.890	 3.500
 5.900	 3.500
 5.910	 3.500
 5.920	 3.500
 5.930	 3.500
 5.940	 3.500
 5.950	 3.500
 5.960	 3.500
 5.970	 3.500
 5.980	 3.500
 5.990	 3.500
 6.000	 3.500
 6.010	 3.000
 6.020	 3.000
 6.030	 3.000
 6.040	 3.000
 6.050	 3.000
 6.060	 3.000
 6.070	 3.000
 6.080	 3.000
 6.090	 3.000
 6.100	 3.000
 6.110	 3.000
 6.120	 3.000
 6.130	 3.000
 6.140	 3.000
 6.150	 3.000
 6.160	 3.000
 6.170	 3.000
 6.180	 3.000
 6.190	 3.000
 6.200	 3.000
 6.210	 3.000
 6.220	 3.000
 6.230	 3.000
 6.240	 3.000
 6.250	 3.000
 6.260	 3.000
 6.270	 3.000
 6.280	 3.000
 6.290	 3.000
 6.300	 3.000
 6.310	 3.000
 6.320	 3.000
 6.330	 3.000
 6.340	 3.000
 6.350	 3.000
 6.360	 3.000
 6.370	 3.000
 6.380	 3.000
 6.390	 3.000
 6.400	 3.000
 6.410	 3.000
 6.420	 3.000
 6.430	 3.000
 6.440	 3.000
 6.450	 3.000
 6.460	 3.000
 6.470	 3.000
 6.480	 3.000
 6.490	 3.000
 6.500	 3.000
 6.510	 3.000
 6.520	 3.000
 6.530	 3.000
 6.540	 3.000
 6.550	 3.000
 6.560	 3.000
 6.570	 3.000
 6.580	 3.000
 6.590	 3.000
 6.600	 3.000
 6.610	 3.000
 6.620	 3.000
 6.630	 3.000
 6.640	 3.000
 6.650	 3.000
 6.660	 3.000
 6.670	 3.000
 6.680	 3.000
 6.690	 3.000
 6.700	 3.000
 6.710	 3.000
 6.720	 3.000
 6.730	 3.000
 6.740	 3.000
 6.750	 3.000
 6.760	 3.000
 6.770	 3.000
 6.780	 3.000
 6.790	 3.000
 6.800	 3.000
 6.810	 3.000
 6.820	 3.000
 6.830	 3.000
 6.840	 3.000
 6.850	 3.000
 6.860	 3.000
 6.870	 3.000
 6.880	 3.000
 6.890	 3.000
 6.900	 3.000
 6.910	 3.000
 6.920	 3.000
 6.930	 3.000
 6.940	 3.000
 6.950	 3.000
 6.960	 3.000
 6.970	 3.000
 6.980	 3.000
 6.990	 3.000
 7.000	 3.000
 7.010	 2.500
 7.020	 2.500
 7.030	 2.500
 7.040	 2.500
 7.050	 2.500
 7.060	 2.500
 7.070	 2.500
 7.080	 2.500
 7.090	 2.500
 7.100	 2.500
 7.110	 2.500
 7.120	 2.500
 7.130	 2.500
 7.140	 2.500
 7.150	 2.500
 7.160	 2.500
 7.170	 2.500
 7.180	 2.500
 7.190	 2.500
 7.200	 2.500
 7.210	 2.500
 7.220	 2.500
 7.230	 2.500
 7.240	 2.500
 7.250	 2.500
 7.260	 2.500
 7.270	 2.500
 7.280	 2.500
 7.290	 2.500
 7.300	 2.500
 7.310	 2.500
 7.320	 2.500
 7.330	 2.500
 7.340	 2.500
 7.350	 2.500
 7.360	 2.500
 7.370	 2.500
 7.380	 2.500
 7.390	 2.500
 7.400	 2.500
 7.410	 2.500
 7.420	 2.500
 7.430	 2.500
 7.440	 2.500
 7.450	 2.500
 7.460	 2.500
 7.470	 2.500
 7.480	 2.500
 7.490	 2.500
 7.500	 2.500
 7.510	 2.500
 7.520	 2.500
 7.530	 2.500
 7.540	 2.500
 7.550	 2.500
 7.560	 2.500
 7.570	 2.500
 7.580	 2.500
 7.590	 2.500
 7.600	 2.500
 7.610	 2.500
 7.620	 2.500
 7.630	 2.500
 7.640	 2.500
 7.650	 2.500
 7.660	 2.500
 7.670	 2.500
 7.680	 2.500
 7.690	 2.500
 7.700	 2.500
 7.710	 2.500
 7.720	 2.500
 7.730	 2.500
 7.740	 2.500
 7.750	 2.500
 7.760	 2.500
 7.770	 2.500
 7.780	 2.500
 7.790	 2.500
 7.800	 2.500
 7.810	 2.500
 7.820	 2.500
 7.830	 2.500
 7.840	 2.500
 7.850	 2.500
 7.860	 2.500
 7.870	 2.500
 7.880	 2.500
 7.890	 2.500
 7.900	 2.500
 7.910	 2.500
 7.920	 2.500
 7.930	 2.500
 7.940	 2.500
 7.950	 2.500
 7.960	 2.500
 7.970	 2.500
 7.980	 2.500
 7.990	 2.500
 8.000	 2.500
 8.010	 2.000
 8.020	 2.000
 8.030	 2.000
 8.040	 2.000
 8.050	 2.000
 8.060	 2.000
 8.070	 2.000
 8.080	 2.000
 8.090	 2.000
 8.100	 2.000
 8.110	 2.000
 8.120	 2.000
 8.130	 2.000
 8.140	 2.000
 8.150	 2.000
 8.160	 2.000
 8.170	 2.000
 8.180	 2.000
 8.190	 2.000
 8.200	 2.000
 8.210	 2.000
 8.220	 2.000
 8.230	 2.000
 8.240	 2.000
 8.250	 2.000
 8.260	 2.000
 8.270	 2.000
 8.280	 2.000
 8.290	 2.000
 8.300	 2.000
 8.310	 2.000
 8.320	 2.000
 8.330	 2.000
 8.340	 2.000
 8.350	 2.000
 8.360	 2.000
 8.370	 2.000
 8.380	 2.000
 8.390	 2.000
 8.400	 2.000
 8.410	 2.000
 8.420	 2.000
 8.430	 2.000
 8.440	 2.000
 8.450	 2.000
 8.460	 2.000
 8.470	 2.000
 8.480	 2.000
 8.490	 2.000
 8.500	 2.000
 8.510	 2.000
 8.520	 2.000
 8.530	 2.000
 8.540	 2.000
 8.550	 2.000
 8.560	 2.000
 8.570	 2.000
 8.580	 2.000
 8.590	 2.000
 8.600	 2.000
 8.610	 2.000
 8.620	 2.000
 8.630	 2.000
 8.640	 2.000
 8.650	 2.000
 8.660	 2.000
 8.670	 2.000
 8.680	 2.000
 8.690	 2.000
 8.700	 2.000
 8.710	 2.000
 8.720	 2.000
 8.730	 2.000
 8.740	 2.000
 8.750	 2.000
 8.760	 2.000
 8.770	 2.000
 8.780	 2.000
 8.790	 2.000
 8.800	 2.000
 8.810	 2.000
 8.820	 2.000
 8.830	 2.000
 8.840	 2.000
 8.850	 2.000
 8.860	 2.000
 8.870	 2.000
 8.880	 2.000
 8.890	 2.000
 8.900	 2.000
 8.910	 2.000
 8.920	 2.000
 8.930	 2.000
 8.940	 2.000
 8.950	 2.000
 8.960	 2.000
 8.970	 2.000
 8.980	 2.000
 8.990	 2.000
 9.000	 2.000
 9.010	 1.500
 9.020	 1.500
 9.030	 1.500
 9.040	 1.500
 9.050	 1.500
 9.060	 1.500
 9.070	 1.500
 9.080	 1.500
 9.090	 1.500
 9.100	 1.500
 9.110	 1.500
 9.120	 1.500
 9.130	 1.500
 9.140	 1.500
 9.150	 1.500
 9.160	 1.500
 9.170	 1.500
 9.180	 1.500
 9.190	 1.500
 9.200	 1.500
 9.210	 1.500
 9.220	 1.500
 9.230	 1.500
 9.240	 1.500
 9.250	 1.500
 9.260	 1.500
 9.270	 1.500
 9.280	 1.500
 9.290	 1.500
 9.300	 1.500
 9.310	 1.500
 9.320	 1.500
 9.330	 1.500
 9.340	 1.500
 9.350	 1.500
 9.360	 1.500
 9.370	 1.500
 9.380	 1.500
 9.390	 1.500
 9.400	 1.500
 9.410	 1.500
 9.420	 1.500
 9.430	 1.500
 9.440	 1.500
 9.450	 1.500
 9.460	 1.500
 9.470	 1.500
 9.480	 1.500
 9.490	 1.500
 9.500	 1.500
 9.510	 1.500
 9.520	 1.500
 9.530	 1.500
 9.540	 1.500
 9.550	 1.500
 9.560	 1.500
 9.570	 1.500
 9.580	 1.500
 9.590	 1.500
 9.600	 1.500
 9.610	 1.500
 9.620	 1.500
 9.630	 1.500
 9.640	 1.500
 9.650	 1.500
 9.660	 1.500
 9.670	 1.500
 9.680	 1.500
 9.690	 1.500
 9.700	 1.500
 9.710	 1.500
 9.720	 1.500
 9.730	 1.500
 9.740	 1.500
 9.750	 1.500
 9.760	 1.500
 9.770	 1.500
 9.780	 1.500
 9.790	 1.500
 9.800	 1.500
 9.810	 1.500
 9.820	 1.500
 9.830	 1.500
 9.840	 1.500
 9.850	 1.500
 9.860	 1.500
 9.870	 1.500
 9.880	 1.500
 9.890	 1.500
 9.900	 1.500
 9.910	 1.500
 9.920	 1.500
 9.930	 1.500
 9.940	 1.500
 9.950	 1.500
 9.960	 1.500
 9.970	 1.500
 9.980	 1.500
 9.990	 1.500
10.000	 1.500
10.010	 1.000
10.020	 1.000
10.030	 1.000
10.040	 1.000
10.050	 1.000
10.060	 1.000
10.070	 1.000
10.080	 1.000
10.090	 1.000
10.100	 1.000
10.110	 1.000
10.120	 1.000
10.130	 1.000
10.140	 1.000
10.150	 1.000
10.160	 1.000
10.170	 1.000
10.180	 1.000
10.190	 1.000
10.200	 1.000
10.210	 1.000
10.220	 1.000
10.230	 1.000
10.240	 1.000
10.250	 1.000
10.260	 1.000
10.270	 1.000
10.280	 1.000
10.290	 1.000
10.300	 1.000
10.310	 1.000
10.320	 1.000
10.330	 1.000
10.340	 1.000
10.350	 1.000
10.360	 1.000
10.370	 1.000
10.380	 1.000
10.390	 1.000
10.400	 1.000
10.410	 1.000
10.420	 1.000
10.430	 1.000
10.440	 1.000
10.450	 1.000
10.460	 1.000
10.470	 1.000
10.480	 1.000
10.490	 1.000
10.500	 1.000
10.510	 1.000
10.520	 1.000
10.530	 1.000
10.540	 1.000
10.550	 1.000
10.560	 1.000
10.570	 1.000
10.580	 1.000
10.590	 1.000
10.600	 1.000
10.610	 1.000
10.620	 1.000
10.630	 1.000
10.640	 1.000
10.650	 1.000
10.660	 1.000
10.670	 1.000
10.680	 1.000
10.690	 1.000
10.700	 1.000
10.710	 1.000
10.720	 1.000
10.730	 1.000
10.740	 1.000
10.750	 1.000
10.760	 1.000
10.770	 1.000
10.780	 1.000
10.790	 1.000
10.800	 1.000
10.810	 1.000
10.820	 1.000
10.830	 1.000
10.840	 1.000
10.850	 1.000
10.860	 1.000
10.870	 1.000
10.880	 1.000
10.890	 1.000
10.900	 1.000
10.910	 1.000
10.920	 1.000
10.930	 1.000
10.940	 1.000
10.950	 1.000
10.960	 1.000
10.970	 1.000
10.980	 1.000
10.990	 1.000
11.000	 1.000
11.010	 0.500
11.020	 0.500
11.030	 0.500
11.040	 0.500
11.050	 0.500
11.060	 0.500
11.070	 0.500
11.080	 0.500
11.090	 0.500
11.100	 0.500
11.110	 0.500
11.120	 0.500
11.130	 0.500
11.140	 0.500
11.150	 0.500
11.160	 0.500
11.170	 0.500
11.180	 0.500
11.190	 0.500
11.200	 0.500
11.210	 0.500
11.220	 0.500
11.230	 0.500
11.240	 0.500
11.250	 0.500
11.260	 0.500
11.270	 0.500
11.280	 0.500
11.290	 0.500
11.300	 0.500
11.310	 0.500
11.320	 0.500
11.330	 0.500
11.340	 0.500
11.350	 0.500
11.360	 0.500
11.370	 0.500
11.380	 0.500
11.390	 0.500
11.400	 0.500
11.410	 0.500
11.420	 0.500
11.430	 0.500
11.440	 0.500
11.450	 0.500
11.460	 0.500
11.470	 0.500
11.480	 0.500
11.490	 0.500
11.500	 0.500
11.510	 0.500
11.520	 0.500
11.530	 0.500
11.540	 0.500
11.550	 0.500
11.560	 0.500
11.570	 0.500
11.580	 0.500
11.590	 0.500
11.600	 0.500
11.610	 0.500
11.620	 0.500
11.630	 0.500
11.640	 0.500
11.650	 0.500
11.660	 0.500
11.670	 0.500
11.680	 0.500
11.690	 0.500
11.700	 0.500
11.710	 0.500
11.720	 0.500
11.730	 0.500
11.740	 0.500
11.750	 0.500
11.760	 0.500
11.770	 0.500
11.780	 0.500
11.790	 0.500
11.800	 0.500
11.810	 0.500
11.820	 0.500
11.830	 0.500
11.840	 0.500
11.850	 0.500
11.860	 0.500
11.870	 0.500
11.880	 0.500
11.890	 0.500
11.900	 0.500
11.910	 0.500
11.920	 0.500
11.930	 0.500
11.940	 0.500
11.950	 0.500
11.960	 0.500
11.970	 0.500
11.980	 0.500
11.990	 0.500
12.000	 0.500
12.010	 0.000
12.020	 0.000
12.030	 0.000
12.040	 0.000
12.050	 0.000
12.060	 0.000
12.070	 0.000
12.080	 0.000
12.090	 0.000
12.100	 0.000
12.110	 0.000
12.120	 0.000
12.130	 0.000
12.140	 0.000
12.150	 0.000
12.160	 0.000
12.170	 0.000
12.180	 0.000
12.190	 0.000
12.200	 0.000
12.210	 0.000
12.220	 0.000
12.230	 0.000
12.240	 0.000
12.250	 0.000
12.260	 0.000
12.270	 0.000
12.280	 0.000
12.290	 0.000
12.300	 0.000
12.310	 0.000
12.320	 0.000
12.330	 0.000
12.340	 0.000
12.350	 0.000
12.360	 0.000
12.370	 0.000
12.380	 0.000
12.390	 0.000
12.400	 0.000
12.410	 0.000
12.420	 0.000
12.430	 0.000
12.440	 0.000
12.450	 0.000
12.460	 0.000
12.470	 0.000
12.480	 0.000
12.490	 0.000
12.500	 0.000
12.510	 0.000
12.520	 0.000
12.530	 0.000
12.540	 0.000
12.550	 0.000
12.560	 0.000
12.570	 0.000
12.580	 0.000
12.590	 0.000
12.600	 0.000
12.610	 0.000
12.620	 0.000
12.630	 0.000
12.640	 0.000
12.650	 0.000
12.660	 0.000
12.670	 0.000
12.680	 0.000
12.690	 0.000
12.700	 0.000
12.710	 0.000
12.720	 0.000
12.730	 0.000
12.740	 0.000
12.750	 0.000
12.760	 0.000
12.770	 0.000
12.780	 0.000
12.790	 0.000
12.800	 0.000
12.810	 0.000
12.820	 0.000
12.830	 0.000
12.840	 0.000
12.850	 0.000
12.860	 0.000
12.870	 0.000
12.880	 0.000
12.890	 0.000
12.900	 0.000
12.910	 0.000
12.920	 0.000
12.930	 0.000
12.940	 0.000
12.950	 0.000
12.960	 0.000
12.970	 0.000
12.980	 0.000
12.990	 0.000
13.000	 0.000
13.010	 0.000
13.020	 0.000
13.030	 0.000
13.040	 0.000
13.050	 0.000
13.060	 0.000
13.070	 0.000
13.080	 0.000
13.090	 0.000
13.100	 0.000
13.110	 0.000
13.120	 0.000
13.130	 0.000
13.140	 0.000
13.150	 0.000
13.160	 0.000
13.170	 0.000
13.180	 0.000
13.190	 0.000
13.200	 0.000
13.210	 0.000
13.220	 0.000
13.230	 0.000
13.240	 0.000
13.250	 0.000
13.260	 0.000
13.270	 0.000
13.280	 0.000
13.290	 0.000
13.300	 0.000
13.310	 0.000
13.320	 0.000
13.330	 0.000
13.340	 0.000
13.350	 0.000
13.360	 0.000
13.370	 0.000
13.380	 0.000
13.390	 0.000
13.400	 0.000
13.410	 0.000
13.420	 0.000
13.430	 0.000
13.440	 0.000
13.450	 0.000
13.460	 0.000
13.470	 0.000
13.480	 0.000
13.490	 0.000
13.500	 0.000
13.510	 0.000
13.520	 0.000
13.530	 0.000
13.540	 0.000
13.550	 0.000
13.560	 0.000
13.570	 0.000
13.580	 0.000
13.590	 0.000
13.600	 0.000
13.610	 0.000
13.620	 0.000
13.630	 0.000
13.640	 0.000
13.650	 0.000
13.660	 0.000
13.670	 0.000
13.680	 0.000
13.690	 0.000
13.700	 0.000
13.710	 0.000
13.720	 0.000
13.730	 0.000
13.740	 0.000
13.750	 0.000
13.760	 0.000
13.770	 0.000
13.780	 0.000
13.790	 0.000
13.800	 0.000
13.810	 0.000
13.820	 0.000
13.830	 0.000
13.840	 0.000
13.850	 0.000
13.860	 0.000
13.870	 0.000
13.880	 0.000
13.890	 0.000
13.900	 0.000
13.910	 0.000
13.920	 0.000
13.930	 0.000
13.940	 0.000
13.950	 0.000
13.960	 0.000
13.970	 0.000
13.980	 0.000
13.990	 0.000
14.000	 0.000
14.010	 0.000
14.020	 0.000
14.030	 0.000
14.040	 0.000
14.050	 0.000
14.060	 0.000
14.070	 0.000
14.080	 0.000
14.090	 0.000
14.100	 0.000
14.110	 0.000
14.120	 0.000
14.130	 0.000
14.140	 0.000
14.150	 0.000
14.160	 0.000
14.170	 0.000
14.180	 0.000
14.190	 0.000
14.200	 0.000
14.210	 0.000
14.220	 0.000
14.230	 0.000
14.240	 0.000
14.250	 0.000
14.260	 0.000
14.270	 0.000
14.280	 0.000
14.290	 0.000
14.300	 0.000
14.310	 0.000
14.320	 0.000
14.330	 0.000
14.340	 0.000
14.350	 0.000
14.360	 0.000
14.370	 0.000
14.380	 0.000
14.390	 0.000
14.400	 0.000
14.410	 0.000
14.420	 0.000
14.430	 0.000
